계약년월,번호,계약일,시군구일련번호,번지,지목,용도지역,도로조건,계약면적,거래금액,지분구분,해제사유발생일,거래구분,거래유형,시군구명,법정동코드
202505,7385,26,19315,*,도로,보전녹지지역,-,45.6100,1045.0000,지분,-,-,직거래,경기도 성남시 분당구 대장동,4113511600
202505,7386,26,19315,*,도로,보전녹지지역,-,107.3900,2460.0000,지분,-,-,직거래,경기도 성남시 분당구 대장동,4113511600
202505,7387,26,19315,*,도로,보전녹지지역,-,139.3800,3193.0000,지분,-,-,직거래,경기도 성남시 분당구 대장동,4113511600
202505,7388,26,20147,3**,도로,보전녹지지역,-,40.8900,972.0000,지분,-,-,직거래,경기도 성남시 분당구 하산운동,4113511800
202505,7389,26,20147,3**,도로,보전녹지지역,-,82.5300,1962.0000,지분,-,-,직거래,경기도 성남시 분당구 하산운동,4113511800
202505,7390,26,20147,3**,도로,보전녹지지역,-,82.7900,1969.0000,지분,-,-,직거래,경기도 성남시 분당구 하산운동,4113511800
202505,7391,26,20147,3**,도로,보전녹지지역,-,32.9200,783.0000,지분,-,-,직거래,경기도 성남시 분당구 하산운동,4113511800
202505,7392,26,20147,3**,도로,보전녹지지역,-,79.1400,1882.0000,지분,-,-,직거래,경기도 성남시 분당구 하산운동,4113511800
202505,7393,26,20147,3**,도로,보전녹지지역,-,71.3200,1696.0000,지분,-,-,직거래,경기도 성남시 분당구 하산운동,4113511800
202505,7394,26,20147,3**,도로,보전녹지지역,-,68.3800,1626.0000,지분,-,-,직거래,경기도 성남시 분당구 하산운동,4113511800
202505,7395,26,20147,3**,도로,보전녹지지역,-,67.4900,1605.0000,지분,-,-,직거래,경기도 성남시 분당구 하산운동,4113511800
202505,7396,26,20147,3**,도로,보전녹지지역,-,39.6000,942.0000,지분,-,-,직거래,경기도 성남시 분당구 하산운동,4113511800
202505,7397,26,20147,3**,도로,보전녹지지역,-,74.7400,1777.0000,지분,-,-,직거래,경기도 성남시 분당구 하산운동,4113511800
202505,7398,26,20147,3**,도로,보전녹지지역,-,33.8100,804.0000,지분,-,-,직거래,경기도 성남시 분당구 하산운동,4113511800
202505,7399,26,20147,3**,도로,보전녹지지역,-,61.6200,1465.0000,지분,-,-,직거래,경기도 성남시 분당구 하산운동,4113511800
202505,7400,26,20147,3**,도로,보전녹지지역,-,69.5800,1655.0000,지분,-,-,직거래,경기도 성남시 분당구 하산운동,4113511800
202411,33239,03,19020,산6*,임야,보전녹지지역,8m미만,153.8800,1850.0000,지분,20250107,20250107,직거래,경기도 성남시 분당구 백현동,4113511000
202411,33240,03,19020,산6*,임야,보전녹지지역,8m미만,192.3500,2260.0000,지분,20250107,20250107,직거래,경기도 성남시 분당구 백현동,4113511000
202411,33241,03,19020,3**,임야,보전녹지지역,-,84.0300,325.0000,지분,20250107,20250107,직거래,경기도 성남시 분당구 백현동,4113511000
202411,33242,03,19020,3**,임야,보전녹지지역,-,84.0300,325.0000,지분,20250107,20250107,직거래,경기도 성남시 분당구 백현동,4113511000
202411,33243,03,19020,3**,임야,보전녹지지역,-,168.0500,642.0000,지분,20250107,20250107,직거래,경기도 성남시 분당구 백현동,4113511000
202411,33244,03,19020,3**,임야,보전녹지지역,-,70.2200,280.0000,지분,20250107,20250107,직거래,경기도 성남시 분당구 백현동,4113511000
202411,33245,03,19020,3**,임야,보전녹지지역,-,168.0500,642.0000,지분,20250107,20250107,직거래,경기도 성남시 분당구 백현동,4113511000
202411,33246,03,19020,3**,임야,보전녹지지역,-,168.0500,642.0000,지분,20250107,20250107,직거래,경기도 성남시 분당구 백현동,4113511000
202411,33247,03,19020,3**,임야,보전녹지지역,-,195.0500,750.0000,지분,20250107,20250107,직거래,경기도 성남시 분당구 백현동,4113511000
202411,33248,03,19020,3**,임야,보전녹지지역,-,62.4300,250.0000,지분,20250107,20250107,직거래,경기도 성남시 분당구 백현동,4113511000
202411,33367,02,18970,5**,대,제1종전용주거지역,12m미만,228.8000,185000.0000,,-,-,중개거래,경기도 성남시 분당구 판교동,4113510800
202411,33368,02,18970,5**,대,제1종전용주거지역,12m미만,228.8000,185000.0000,,-,-,중개거래,경기도 성남시 분당구 판교동,4113510800
202501,2200,24,18970,4**,대,제1종전용주거지역,25m미만,268.4000,115000.0000,,-,-,직거래,경기도 성남시 분당구 판교동,4113510800
202503,8073,25,19020,3**,임야,용도미지정,-,352.0000,5800.0000,,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202503,8128,25,19020,3**,대,용도미지정,-,11.0000,2700.0000,,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,4174,28,19020,5**,도로,보전녹지지역,-,9.8500,218.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7097,26,19020,5**,도로,보전녹지지역,-,2.5800,57.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7098,26,19020,5**,도로,보전녹지지역,-,2.4500,54.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7099,26,19020,5**,도로,보전녹지지역,-,1.4700,33.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7100,26,19020,5**,도로,보전녹지지역,-,3.1000,69.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7101,26,19020,5**,도로,보전녹지지역,-,3.1700,70.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7102,26,19020,5**,도로,보전녹지지역,-,2.6900,60.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7103,26,19020,5**,도로,보전녹지지역,-,2.9100,64.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7104,26,19020,5**,도로,보전녹지지역,-,3.1300,69.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7105,26,19020,5**,도로,보전녹지지역,-,1.3200,29.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7106,26,19020,5**,도로,보전녹지지역,-,2.6300,58.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7107,26,19020,5**,도로,보전녹지지역,-,1.4600,32.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7108,26,19020,5**,도로,보전녹지지역,-,2.8300,63.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7109,26,19020,5**,도로,보전녹지지역,-,3.0000,66.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7110,26,19020,5**,도로,보전녹지지역,-,2.9100,64.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7111,26,19020,5**,도로,보전녹지지역,-,1.4100,31.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7112,26,19020,5**,도로,보전녹지지역,-,1.3800,31.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7113,26,19020,5**,도로,보전녹지지역,-,2.8800,64.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7114,26,19020,5**,도로,보전녹지지역,-,1.1300,25.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7115,26,19020,5**,도로,보전녹지지역,-,2.6800,59.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7116,26,19020,5**,도로,보전녹지지역,-,2.7400,61.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7117,26,19020,5**,도로,보전녹지지역,-,1.4300,32.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7118,26,19020,5**,도로,보전녹지지역,-,1.4800,33.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7294,26,19020,5**,도로,보전녹지지역,-,1.4800,33.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7295,26,19020,5**,도로,보전녹지지역,-,3.4100,75.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7296,26,19020,5**,도로,보전녹지지역,-,1.7200,38.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7297,26,19020,5**,도로,보전녹지지역,-,4.9600,110.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7299,26,19020,5**,도로,보전녹지지역,-,3.0100,67.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7300,26,19020,5**,도로,보전녹지지역,-,3.4500,76.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202507,2526,30,19261,산*,임야,보전녹지지역,-,16.5000,900.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202507,2527,30,19261,산*,임야,보전녹지지역,-,37.0000,1980.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202507,2528,30,19261,산*,임야,보전녹지지역,-,23.0000,1260.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202507,2530,30,19261,산*,임야,보전녹지지역,-,133.9000,7200.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202507,2531,30,19261,산*,임야,보전녹지지역,-,33.0000,1800.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202507,2532,30,19261,산*,임야,보전녹지지역,-,17.0000,900.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202507,2537,30,19261,산*,임야,보전녹지지역,-,24.0000,1260.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202507,2538,30,19261,산5*,임야,보전녹지지역,-,6.6000,490.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202507,2561,30,19261,산5*,임야,보전녹지지역,-,33.0000,2450.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202506,3615,27,19261,산5*,임야,보전녹지지역,-,49.5000,2230.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202506,3616,27,19261,산5*,임야,보전녹지지역,-,6.6000,490.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202503,14636,20,19261,2**,임야,보전녹지지역,-,560.5900,17000.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202504,9379,23,19261,2**,임야,보전녹지지역,-,102.3000,4774.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202503,28589,10,19261,산3*,임야,보전녹지지역,-,5.0400,258.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202503,28590,10,19261,산3*,임야,보전녹지지역,-,7.4000,347.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202503,28591,10,19261,산3*,임야,보전녹지지역,-,41.6800,2157.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202503,28592,10,19261,산3*,임야,보전녹지지역,-,61.1300,2873.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202503,29210,10,19261,산3*,임야,보전녹지지역,-,4.1900,180.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202503,29211,10,19261,산3*,임야,보전녹지지역,-,2.8600,135.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202503,29416,10,19261,2**,임야,보전녹지지역,-,132.0000,7520.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202504,25590,10,19261,2**,임야,보전녹지지역,-,49.5000,2370.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202504,25715,10,19261,2**,임야,보전녹지지역,-,16.5000,940.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202504,25716,10,19261,2**,임야,보전녹지지역,-,66.0000,3160.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202505,6883,26,19261,산5*,임야,보전녹지지역,-,99.2000,7350.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202503,14637,20,19261,2**,임야,보전녹지지역,-,101.5200,3000.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202503,29759,10,19261,2**,임야,보전녹지지역,-,33.0000,1880.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202507,4879,28,19261,산5*,임야,보전녹지지역,-,16.5000,1000.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202504,26606,10,19261,2**,임야,보전녹지지역,-,49.5000,2370.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202504,11629,22,19261,산3*,임야,용도미지정,-,165.2800,9350.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202504,11630,22,19261,산3*,임야,용도미지정,-,165.2800,9350.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202505,8541,24,19261,산5*,임야,보전녹지지역,-,33.0000,2450.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202504,28038,09,19693,6*,임야,보전녹지지역,-,43.0000,1700.0000,지분,-,-,직거래,경기도 성남시 분당구 석운동,4113511700
202505,8984,23,19261,산5*,임야,보전녹지지역,-,33.0000,2180.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202505,8985,23,19261,산5*,임야,보전녹지지역,-,281.0000,10030.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202504,13319,21,19261,산3*,임야,용도미지정,-,330.5500,2000.0000,지분,-,-,중개거래,경기도 성남시 분당구 동원동,4113511300
202506,7207,25,19261,산5*,임야,보전녹지지역,-,23.0000,1715.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202506,7208,25,19261,2**,임야,보전녹지지역,-,330.0000,16660.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202504,29077,08,19693,*,대,보전녹지지역,8m미만,260.0000,25500.0000,지분,-,-,직거래,경기도 성남시 분당구 석운동,4113511700
202505,10384,22,19261,산5*,임야,보전녹지지역,-,33.0000,2150.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202506,8274,24,19844,산1*,임야,보전녹지지역,8m미만,50.0000,1195.0000,지분,-,-,직거래,경기도 성남시 분당구 분당동,4113510100
202508,1306,29,19261,산3*,임야,보전녹지지역,-,16.5000,690.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202504,14819,18,19261,2**,임야,보전녹지지역,-,66.0000,3760.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202504,14820,18,19261,2**,임야,보전녹지지역,-,66.0000,3760.0000,지분,20250627,20250627,직거래,경기도 성남시 분당구 동원동,4113511300
202507,7731,24,19261,산3*,임야,보전녹지지역,-,99.0000,5550.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202505,10789,22,19261,산5*,임야,보전녹지지역,-,234.7400,10838.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202505,7301,26,19020,5**,도로,보전녹지지역,-,2.9100,64.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7302,26,19020,5**,도로,보전녹지지역,-,1.4200,31.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7303,26,19020,5**,도로,보전녹지지역,-,2.5800,57.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7304,26,19020,5**,도로,보전녹지지역,-,2.6000,58.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7305,26,19020,5**,도로,보전녹지지역,-,1.4700,33.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7306,26,19020,5**,도로,보전녹지지역,-,1.8000,40.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7307,26,19020,5**,도로,보전녹지지역,-,1.4600,32.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7316,26,19020,5**,도로,보전녹지지역,-,1.8800,42.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7317,26,19020,5**,도로,보전녹지지역,-,1.7300,38.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7318,26,19020,5**,도로,보전녹지지역,-,2.3800,53.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7319,26,19020,5**,도로,보전녹지지역,-,3.5700,79.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7320,26,19020,5**,도로,보전녹지지역,-,3.0800,68.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7321,26,19020,5**,도로,보전녹지지역,-,3.7400,83.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7322,26,19020,5**,도로,보전녹지지역,-,4.0300,89.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7323,26,19020,5**,도로,보전녹지지역,-,2.5700,57.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7324,26,19020,5**,도로,보전녹지지역,-,1.8600,41.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7325,26,19020,5**,도로,보전녹지지역,-,1.6900,37.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7326,26,19020,5**,도로,보전녹지지역,-,1.9800,44.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7327,26,19020,5**,도로,보전녹지지역,-,2.0500,45.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7328,26,19020,5**,도로,보전녹지지역,-,3.3700,75.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7329,26,19020,5**,도로,보전녹지지역,-,3.4200,76.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7330,26,19020,5**,도로,보전녹지지역,-,3.3700,75.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7331,26,19020,5**,도로,보전녹지지역,-,3.2400,72.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7332,26,19020,5**,도로,보전녹지지역,-,1.4700,33.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7333,26,19020,5**,도로,보전녹지지역,-,4.1400,92.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7334,26,19020,5**,도로,보전녹지지역,-,3.1500,70.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7335,26,19020,5**,도로,보전녹지지역,-,3.9600,88.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7336,26,19020,5**,도로,보전녹지지역,-,3.4600,77.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7337,26,19020,5**,도로,보전녹지지역,-,4.4900,99.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7338,26,19020,5**,도로,보전녹지지역,-,4.1300,91.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7339,26,19020,5**,도로,보전녹지지역,-,3.3900,75.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7340,26,19020,5**,도로,보전녹지지역,-,3.8400,85.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7341,26,19020,5**,도로,보전녹지지역,-,3.6100,80.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7342,26,19020,5**,도로,보전녹지지역,-,6.3300,140.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7343,26,19020,5**,도로,보전녹지지역,-,2.6600,59.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7344,26,19020,5**,도로,보전녹지지역,-,3.7300,83.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7345,26,19020,5**,도로,보전녹지지역,-,3.5000,77.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7346,26,19020,5**,도로,보전녹지지역,-,2.9500,65.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7347,26,19020,5**,도로,보전녹지지역,-,1.6500,37.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7348,26,19020,5**,도로,보전녹지지역,-,3.2800,73.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7349,26,19020,5**,도로,보전녹지지역,-,2.9200,65.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7350,26,19020,5**,도로,보전녹지지역,-,3.4800,77.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202505,7351,26,19020,5**,도로,보전녹지지역,-,3.7200,82.0000,지분,-,-,직거래,경기도 성남시 분당구 백현동,4113511000
202502,23449,10,18970,산1*,임야,보전녹지지역,8m미만,40.0000,158.0000,지분,-,-,직거래,경기도 성남시 분당구 판교동,4113510800
202506,10453,22,19020,5**,잡종지,보전녹지지역,12m미만,1709.0000,510000.0000,,-,-,중개거래,경기도 성남시 분당구 백현동,4113511000
202506,9157,23,19844,산1*,임야,보전녹지지역,8m미만,33.0000,789.0000,지분,-,-,직거래,경기도 성남시 분당구 분당동,4113510100
202506,9542,23,19261,산5*,임야,보전녹지지역,-,16.5000,1225.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202506,9543,23,19261,2**,임야,보전녹지지역,-,363.0000,11842.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202504,15135,18,19261,산3*,임야,보전녹지지역,-,1.9000,90.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202504,15136,18,19261,산3*,임야,보전녹지지역,-,3.3600,180.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202504,15137,18,19261,산3*,임야,보전녹지지역,-,27.7800,1430.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202502,26087,07,19261,2**,임야,보전녹지지역,-,66.0000,3160.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202504,15510,18,19261,산5*,임야,보전녹지지역,-,16.5000,1225.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202506,11277,20,19261,산5*,임야,보전녹지지역,-,42.9000,3185.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202506,11279,20,19261,2**,임야,보전녹지지역,-,99.0000,3360.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202502,28576,05,18990,2*,대,중심상업지역,12m미만,203.4400,156200.0000,지분,-,-,중개거래,경기도 성남시 분당구 구미동,4113511400
202502,28577,05,18990,2*,대,중심상업지역,12m미만,203.4400,104400.0000,지분,20250224,20250224,중개거래,경기도 성남시 분당구 구미동,4113511400
202502,28578,05,19261,산3*,임야,보전녹지지역,-,6.1100,305.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202502,28579,05,19261,산3*,임야,보전녹지지역,-,33.5500,1674.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202509,1651,30,19844,산1*,임야,보전녹지지역,8m미만,34.0000,804.0000,지분,-,-,직거래,경기도 성남시 분당구 분당동,4113510100
202509,1652,30,19844,산1*,임야,보전녹지지역,8m미만,34.0000,804.0000,지분,-,-,직거래,경기도 성남시 분당구 분당동,4113510100
202509,1753,29,19844,산1*,임야,보전녹지지역,8m미만,66.0000,1562.0000,지분,-,-,직거래,경기도 성남시 분당구 분당동,4113510100
202502,28946,04,19261,2**,임야,보전녹지지역,-,66.0000,3760.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202508,3308,27,19261,산5*,임야,보전녹지지역,-,16.5000,1000.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202505,14793,19,19261,산5*,임야,보전녹지지역,-,165.0000,10750.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202505,15133,19,19261,산5*,임야,보전녹지지역,-,33.0000,1180.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202506,12968,19,19844,산1*,임야,보전녹지지역,8m미만,100.0000,2390.0000,지분,-,-,직거래,경기도 성남시 분당구 분당동,4113510100
202507,11835,21,19261,2**,임야,보전녹지지역,-,19.8000,1128.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202505,15450,19,19261,산5*,임야,보전녹지지역,-,49.5000,3225.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202504,33967,03,19261,2**,임야,보전녹지지역,-,36.3000,2012.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202504,34031,03,19693,7*,전,보전녹지지역,-,1397.0000,220000.0000,,-,-,중개거래,경기도 성남시 분당구 석운동,4113511700
202504,34032,03,19693,7*,잡종지,보전녹지지역,12m미만,132.0000,30000.0000,지분,-,-,중개거래,경기도 성남시 분당구 석운동,4113511700
202506,13437,19,19261,2**,임야,보전녹지지역,-,33.0000,1480.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202509,2781,29,19261,산3*,임야,보전녹지지역,-,201.3000,6540.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202504,34377,03,19261,2**,임야,보전녹지지역,-,62.7000,2942.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202506,13917,19,19261,산5*,임야,보전녹지지역,-,16.5000,1000.0000,지분,20250728,20250728,직거래,경기도 성남시 분당구 동원동,4113511300
202506,13923,19,19261,2**,임야,보전녹지지역,-,69.3000,3046.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202506,13936,19,19261,2**,임야,보전녹지지역,-,105.6000,3584.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202506,13952,19,19261,2**,임야,보전녹지지역,-,16.5000,560.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202506,13953,19,19261,2**,임야,보전녹지지역,-,16.5000,1140.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202506,13975,19,19261,2**,임야,보전녹지지역,-,23.1000,1396.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202509,3780,26,19261,산3*,임야,보전녹지지역,-,92.4000,3651.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202509,3781,26,19261,산3*,임야,보전녹지지역,-,16.5000,690.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202509,4368,26,19844,산1*,임야,보전녹지지역,8m미만,66.0000,1562.0000,지분,-,-,직거래,경기도 성남시 분당구 분당동,4113510100
202504,35584,02,19261,산5*,임야,보전녹지지역,-,52.8000,3920.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202505,17600,16,19261,2**,임야,보전녹지지역,-,51.3100,2530.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202505,17601,16,19261,2**,임야,보전녹지지역,-,6.1500,300.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202505,17602,16,19261,2**,임야,보전녹지지역,-,29.5700,1458.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202508,5487,25,19261,산3*,임야,보전녹지지역,-,108.9000,4463.0000,지분,-,-,직거래,경기도 성남시 분당구 동원동,4113511300
202505,7401,26,20147,3**,도로,보전녹지지역,-,58.1100,1382.0000,지분,-,-,직거래,경기도 성남시 분당구 하산운동,4113511800
202505,7402,26,20147,3**,도로,보전녹지지역,-,65.5800,1559.0000,지분,-,-,직거래,경기도 성남시 분당구 하산운동,4113511800
202505,7403,26,20147,3**,도로,보전녹지지역,-,89.7300,2134.0000,지분,-,-,직거래,경기도 성남시 분당구 하산운동,4113511800
202505,7404,26,20147,3**,도로,보전녹지지역,-,53.2500,1266.0000,지분,-,-,직거래,경기도 성남시 분당구 하산운동,4113511800
