계약년월,번호,계약일,시군구일련번호,지번,유형,도로명,용도지역,건축물주용도,도로조건,전용면적,대지면적,거래금액,층,지분구분,건축년도,해제사유발생일,거래유형,시군구명,법정동코드
201812,900,31,2088,1**,집합,판교로,근린상업,공장,25m이상,450.9200,295.0000,109000.0000,4,,,-,,경기도 성남시분당구 야탑동,4113510700
201812,901,31,2088,1**,집합,판교로,근린상업,공장,25m이상,301.8200,197.4400,73000.0000,5,,,-,,경기도 성남시분당구 야탑동,4113510700
201812,902,31,2088,1**,집합,판교로,근린상업,공장,25m이상,445.8000,291.6600,107000.0000,5,,,-,,경기도 성남시분당구 야탑동,4113510700
201901,927,02,2088,1**,집합,판교로,근린상업,창고시설,25m이상,54.9500,33.9400,7300.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201901,928,17,2088,1**,집합,판교로,근린상업,창고시설,25m이상,77.3500,50.6000,11300.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201901,929,21,2088,1**,집합,판교로,근린상업,창고시설,25m이상,54.9500,33.7500,6789.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201902,762,09,2088,1**,집합,판교로,근린상업,공장,25m이상,149.1000,92.1200,45600.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201902,763,22,2088,1**,집합,판교로,근린상업,공장,25m이상,150.5500,98.2600,46500.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201902,764,08,2090,1**,집합,구미로9번길,일반상업,자동차 관련시설,25m미만,11196.1800,1825.0500,325000.0000,,,2002,-,,경기도 성남시분당구 구미동,4113511400
201904,1082,01,2088,1**,집합,판교로,근린상업,창고시설,25m이상,56.1200,36.4400,8560.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201904,1083,11,2088,1**,집합,판교로,근린상업,창고시설,25m이상,77.3500,47.5000,12740.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201905,1057,30,2088,1**,집합,판교로,근린상업,공장,25m이상,301.8200,196.0600,80800.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201905,1058,17,2088,1**,집합,판교로,근린상업,공장,25m이상,298.2000,195.0800,90350.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201905,1059,17,2088,1**,집합,판교로,근린상업,창고시설,25m이상,54.9500,35.9500,10000.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201906,829,01,2088,1**,집합,판교로,근린상업,창고시설,25m이상,77.3500,50.2100,12757.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201906,830,03,2088,1**,집합,판교로,근린상업,창고시설,25m이상,54.9500,35.6700,9700.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201908,822,16,2088,3**,일반,야탑로105번길,제1종일반주거,자동차 관련시설,25m미만,2746.7300,896.1000,750000.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201908,823,02,2088,1**,집합,판교로,근린상업,공장,25m이상,149.1000,97.5400,46418.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201909,845,23,2088,1**,집합,판교로,근린상업,창고시설,25m이상,58.4700,37.9600,6500.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201909,846,20,2089,1**,집합,성남대로172번길,중심상업,자동차 관련시설,25m미만,42.4700,6.7400,1000.0000,2,지분,,-,,경기도 성남시분당구 금곡동,4113511100
201910,1044,04,2088,1**,집합,판교로,근린상업,공장,25m이상,148.1100,96.6300,41600.0000,5,,,-,,경기도 성남시분당구 야탑동,4113510700
201910,1045,08,2089,1**,집합,성남대로172번길,중심상업,자동차 관련시설,25m미만,1832.0500,6.1500,1000.0000,2,지분,,-,,경기도 성남시분당구 금곡동,4113511100
201910,1046,08,2089,1**,집합,성남대로172번길,중심상업,자동차 관련시설,25m미만,1832.0500,6.1500,1000.0000,2,지분,,-,,경기도 성남시분당구 금곡동,4113511100
201911,1049,20,2084,2*,집합,황새울로214번길,중심상업,자동차 관련시설,25m이상,437.1800,98.0400,141894.0000,,,1996,-,,경기도 성남시분당구 수내동,4113510200
201911,1050,20,2084,2*,집합,황새울로214번길,중심상업,자동차 관련시설,25m이상,163.0400,36.5600,52913.0000,,,1996,-,,경기도 성남시분당구 수내동,4113510200
201911,1051,13,2088,1**,집합,판교로,근린상업,창고시설,25m이상,54.9500,35.6700,8700.0000,,,,-,,경기도 성남시분당구 야탑동,4113510700
201912,1156,30,2086,2**,집합,서현로180번길,중심상업,자동차 관련시설,25m미만,2879.4200,563.9500,282553.0000,6,,1999,-,,경기도 성남시분당구 서현동,4113510500
201912,1157,30,2086,2**,집합,서현로180번길,중심상업,자동차 관련시설,25m미만,2879.4200,563.9500,282553.0000,7,,1999,-,,경기도 성남시분당구 서현동,4113510500
201912,1158,30,2086,2**,집합,서현로180번길,중심상업,자동차 관련시설,25m미만,2879.4200,563.9500,282553.0000,5,,1999,-,,경기도 성남시분당구 서현동,4113510500
201912,1159,30,2086,2**,집합,서현로180번길,중심상업,자동차 관련시설,25m미만,504.9300,98.8900,49550.0000,,,1997,-,,경기도 성남시분당구 서현동,4113510500
201912,1160,30,2086,2**,집합,서현로180번길,중심상업,자동차 관련시설,25m미만,2879.4200,563.9500,282553.0000,4,,1997,-,,경기도 성남시분당구 서현동,4113510500
201912,1161,30,2086,2**,집합,서현로180번길,중심상업,자동차 관련시설,25m미만,2123.5600,308.8300,208377.0000,,,1997,-,,경기도 성남시분당구 서현동,4113510500
