계약년월,번호,계약일,시군구일련번호,지번,유형,도로명,용도지역,건축물주용도,도로조건,전용면적,대지면적,거래금액,층,지분구분,건축년도,해제사유발생일,거래유형,시군구명,법정동코드
202310,4133,16,2086,3**,집합,불정로376번길,준주거,제1종근린생활,25m미만,7.7500,0.0000,11500.0000,,,1994,-,직거래,경기도 성남시분당구 서현동,4113510500
202310,4134,26,2086,3**,집합,불정로376번길,근린상업,교육연구,25m미만,28.8100,0.0000,18300.0000,2,,1994,-,중개거래,경기도 성남시분당구 서현동,4113510500
202310,4135,24,2086,8*,집합,중앙공원로39번길,근린상업,제2종근린생활,25m미만,49.2800,0.0000,83000.0000,1,,2003,-,중개거래,경기도 성남시분당구 서현동,4113510500
202310,4136,25,2086,2**,집합,분당로53번길,중심상업,제2종근린생활,25m미만,18.7600,0.0000,8000.0000,,,1995,-,직거래,경기도 성남시분당구 서현동,4113510500
202310,4137,31,2087,1**,집합,이매로,근린상업,제2종근린생활,25m이상,34.2300,0.0000,20500.0000,,,1995,-,중개거래,경기도 성남시분당구 이매동,4113510600
202310,4138,24,2088,3**,집합,성남대로925번길,중심상업,판매,25m이상,5.0400,0.0000,2700.0000,2,,2003,-,직거래,경기도 성남시분당구 야탑동,4113510700
202310,4139,04,2088,1**,집합,판교로,근린상업,제2종근린생활,25m이상,77.3500,0.0000,10300.0000,,,1994,-,직거래,경기도 성남시분당구 야탑동,4113510700
202310,4140,26,2088,5**,집합,야탑로,근린상업,판매,25m이상,11.7600,0.0000,1700.0000,,지분,1997,-,직거래,경기도 성남시분당구 야탑동,4113510700
202310,4141,23,2088,3**,집합,성남대로916번길,일반상업,판매,25m미만,6.8000,0.0000,3000.0000,,지분,1994,-,직거래,경기도 성남시분당구 야탑동,4113510700
202310,4142,23,2088,3**,집합,야탑로65번길,중심상업,제2종근린생활,25m미만,16.5800,0.0000,2600.0000,4,,1996,-,중개거래,경기도 성남시분당구 야탑동,4113510700
202310,4143,23,2088,3**,집합,야탑로65번길,중심상업,제2종근린생활,25m미만,12.0000,0.0000,2400.0000,4,,1996,-,중개거래,경기도 성남시분당구 야탑동,4113510700
202310,4144,23,2088,5**,집합,판교로,제3종일반주거,제1종근린생활,25m이상,27.3600,0.0000,32000.0000,1,,1992,-,중개거래,경기도 성남시분당구 야탑동,4113510700
202310,4145,11,2088,3**,집합,야탑로69번길,중심상업,제2종근린생활,25m미만,46.8800,0.0000,21500.0000,3,,1997,-,중개거래,경기도 성남시분당구 야탑동,4113510700
202310,4146,11,2088,3**,집합,성남대로925번길,중심상업,판매,25m이상,5.0400,0.0000,2000.0000,2,,2003,-,직거래,경기도 성남시분당구 야탑동,4113510700
202310,4147,04,2088,3**,집합,성남대로925번길,중심상업,판매,25m이상,6.1400,0.0000,2000.0000,1,,2003,-,직거래,경기도 성남시분당구 야탑동,4113510700
202310,4148,04,2088,3**,집합,성남대로925번길,중심상업,판매,25m이상,6.2700,0.0000,2000.0000,1,,2003,-,직거래,경기도 성남시분당구 야탑동,4113510700
202310,4149,13,3024,6**,집합,판교로,준주거,업무,25m이상,1664.3600,0.0000,1786900.0000,,,2013,-,직거래,경기도 성남시분당구 삼평동,4113510900
202310,4150,31,3024,6**,집합,판교역로,준주거,교육연구,25m미만,409.7600,0.0000,166160.0000,6,,2013,-,직거래,경기도 성남시분당구 삼평동,4113510900
202310,4151,31,3024,6**,집합,판교역로,준주거,제1종근린생활,25m미만,410.9700,0.0000,177400.0000,,,2013,-,직거래,경기도 성남시분당구 삼평동,4113510900
202310,4152,06,3024,6**,집합,판교로228번길,준주거,업무,25m미만,507.8200,0.0000,560000.0000,3,,2009,-,직거래,경기도 성남시분당구 삼평동,4113510900
202310,4153,23,3024,6**,집합,판교로255번길,준주거,업무,25m미만,521.0900,0.0000,1020000.0000,,,2013,-,직거래,경기도 성남시분당구 삼평동,4113510900
202310,4154,06,3024,6**,집합,판교로228번길,준주거,업무,25m미만,507.8200,0.0000,560000.0000,2,,2009,-,직거래,경기도 성남시분당구 삼평동,4113510900
202310,4155,09,3024,6**,집합,대왕판교로,준주거,제2종근린생활,25m이상,39.4300,0.0000,70000.0000,1,,2012,-,중개거래,경기도 성남시분당구 삼평동,4113510900
202310,4156,16,3024,7**,집합,동판교로,제3종일반주거,제2종근린생활,25m이상,33.3500,0.0000,47000.0000,1,,2011,-,중개거래,경기도 성남시분당구 삼평동,4113510900
202310,4157,23,3024,6**,집합,판교로255번길,준주거,업무,25m미만,846.3800,0.0000,990000.0000,,,2013,-,직거래,경기도 성남시분당구 삼평동,4113510900
202310,4158,31,3024,6**,집합,판교역로,준주거,제1종근린생활,25m미만,409.7600,0.0000,166160.0000,5,,2013,-,직거래,경기도 성남시분당구 삼평동,4113510900
202310,4159,23,3024,6**,집합,판교로255번길,준주거,교육연구,25m미만,317.3700,0.0000,631500.0000,,,2013,-,직거래,경기도 성남시분당구 삼평동,4113510900
202310,4160,23,3024,6**,집합,판교로255번길,준주거,업무,25m미만,680.3600,0.0000,1325000.0000,,,2013,-,직거래,경기도 성남시분당구 삼평동,4113510900
202310,4161,12,3085,5**,집합,동판교로,제3종일반주거,제2종근린생활,25m미만,29.6000,0.0000,69500.0000,1,,2009,-,중개거래,경기도 성남시분당구 백현동,4113511000
202310,4162,19,2089,1**,집합,미금로,제3종일반주거,제2종근린생활,25m이상,13.5500,0.0000,6420.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4163,19,2089,1**,집합,미금로,제3종일반주거,제2종근린생활,25m이상,10.2800,0.0000,4870.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4164,19,2089,1**,집합,미금로,제3종일반주거,제2종근린생활,25m이상,17.2700,0.0000,8180.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4165,12,2089,1**,집합,성남대로171번길,중심상업,업무,25m미만,36.3600,0.0000,15400.0000,2,,2003,-,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4166,19,2089,1**,집합,미금로,제3종일반주거,제2종근린생활,25m이상,10.2400,0.0000,4850.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4167,19,2089,1**,집합,미금로,제3종일반주거,판매,25m이상,10.8000,0.0000,5120.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4168,19,2089,1**,집합,미금로,제3종일반주거,제1종근린생활,25m이상,13.5500,0.0000,6420.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4169,19,2089,1**,집합,미금로,제3종일반주거,제2종근린생활,25m이상,13.6500,0.0000,6470.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4170,19,2089,1**,집합,미금로,제3종일반주거,제2종근린생활,25m이상,10.2800,0.0000,4870.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4171,05,2089,2**,집합,정자일로,중심상업,제2종근린생활,25m이상,85.4200,0.0000,66000.0000,,,2001,-,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4172,19,2089,1**,집합,미금로,제3종일반주거,제1종근린생활,25m이상,24.8000,0.0000,11440.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4173,19,2089,1**,집합,미금로,제3종일반주거,제1종근린생활,25m이상,13.8200,0.0000,6550.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4174,19,2089,1**,집합,미금로,제3종일반주거,제1종근린생활,25m이상,13.8200,0.0000,6550.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4175,19,2089,1**,집합,미금로,제3종일반주거,제2종근린생활,25m이상,10.2800,0.0000,4870.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4176,19,2089,1**,집합,미금로,제3종일반주거,제1종근린생활,25m이상,13.5500,0.0000,6420.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4177,19,2089,1**,집합,미금로,제3종일반주거,제1종근린생활,25m이상,12.3700,0.0000,5860.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4178,19,2089,1**,집합,미금로,제3종일반주거,제2종근린생활,25m이상,10.1900,0.0000,4850.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4179,19,2089,1**,집합,미금로,제3종일반주거,제2종근린생활,25m이상,13.5500,0.0000,6420.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4180,19,2089,1**,집합,미금로,제3종일반주거,판매,25m이상,10.8000,0.0000,5120.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4181,26,2089,2**,집합,정자일로,중심상업,업무,25m이상,155.6600,0.0000,105000.0000,,,2001,-,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4182,05,2089,1**,집합,금곡로,제3종일반주거,제1종근린생활,25m이상,31.8400,0.0000,49500.0000,1,,1994,-,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4183,19,2089,1**,집합,미금로,제3종일반주거,제2종근린생활,25m이상,10.2800,0.0000,4870.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4184,19,2089,1**,집합,미금로,제3종일반주거,제2종근린생활,25m이상,20.3800,0.0000,9650.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4185,19,2089,1**,집합,미금로,제3종일반주거,제2종근린생활,25m이상,10.2800,0.0000,4870.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4186,19,2089,1**,집합,미금로,제3종일반주거,판매,25m이상,14.8500,0.0000,7030.0000,,,1994,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4187,19,2089,1**,집합,미금로,제3종일반주거,제2종근린생활,25m이상,10.1900,0.0000,4850.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4188,19,2089,1**,집합,미금로,제3종일반주거,제2종근린생활,25m이상,13.7000,0.0000,6490.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4189,19,2089,1**,집합,미금로,제3종일반주거,제2종근린생활,25m이상,13.7000,0.0000,6490.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4190,19,2089,1**,집합,미금로,제3종일반주거,제2종근린생활,25m이상,13.5500,0.0000,6420.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4191,19,2089,1**,집합,미금로,제3종일반주거,제2종근린생활,25m이상,10.2800,0.0000,4870.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4192,19,2089,1**,집합,미금로,제3종일반주거,제2종근린생활,25m이상,13.7000,0.0000,6490.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4193,19,2089,1**,집합,미금로,제3종일반주거,제1종근린생활,25m이상,12.3700,0.0000,5860.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4194,19,2089,1**,집합,미금로,제3종일반주거,제2종근린생활,25m이상,10.2800,0.0000,4870.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4195,19,2089,1**,집합,미금로,제3종일반주거,제2종근린생활,25m이상,13.7000,0.0000,6490.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4196,19,2089,1**,집합,미금로,제3종일반주거,제2종근린생활,25m이상,10.2800,0.0000,4870.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4197,19,2089,1**,집합,미금로,제3종일반주거,제2종근린생활,25m이상,10.2800,0.0000,4870.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4198,19,2089,1**,집합,미금로,제3종일반주거,제2종근린생활,25m이상,13.7000,0.0000,6490.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4199,19,2089,1**,집합,미금로,제3종일반주거,제2종근린생활,25m이상,10.2800,0.0000,4870.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4200,19,2089,1**,집합,미금로,제3종일반주거,제2종근린생활,25m이상,10.2800,0.0000,4870.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4201,19,2089,1**,집합,미금로,제3종일반주거,제2종근린생활,25m이상,13.7000,0.0000,6490.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4202,05,2089,2**,집합,정자일로,중심상업,제2종근린생활,25m이상,56.3600,0.0000,44000.0000,,,2001,-,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4203,05,2089,1**,집합,성남대로171번길,중심상업,업무,25m미만,36.3600,0.0000,17500.0000,6,,2003,-,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4204,19,2089,1**,집합,미금로,제3종일반주거,제2종근린생활,25m이상,10.1900,0.0000,4850.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4205,19,2089,1**,집합,미금로,제3종일반주거,제1종근린생활,25m이상,13.5500,0.0000,6420.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4206,19,2089,1**,집합,미금로,제3종일반주거,제1종근린생활,25m이상,17.0300,0.0000,8070.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4207,19,2089,1**,집합,미금로,제3종일반주거,제1종근린생활,25m이상,12.3700,0.0000,5860.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4208,19,2089,1**,집합,미금로,제3종일반주거,제2종근린생활,25m이상,10.2800,0.0000,4870.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4209,19,2089,1**,집합,미금로,제3종일반주거,제2종근린생활,25m이상,13.6500,0.0000,6470.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4210,19,2089,1**,집합,미금로,제3종일반주거,제2종근린생활,25m이상,13.6500,0.0000,6470.0000,,,1995,20231207,중개거래,경기도 성남시분당구 금곡동,4113511100
202310,4211,04,2090,2**,집합,무지개로,제3종일반주거,제2종근린생활,25m이상,10.3000,0.0000,10440.0000,,,,-,중개거래,경기도 성남시분당구 구미동,4113511400
202310,4212,25,2090,1**,집합,성남대로2번길,일반상업,업무,25m이상,42.1200,0.0000,16800.0000,5,,1999,-,중개거래,경기도 성남시분당구 구미동,4113511400
202310,4213,30,2090,2**,집합,구미로173번길,일반상업,기타,25m이상,70.8900,0.0000,54000.0000,1,,2003,-,중개거래,경기도 성남시분당구 구미동,4113511400
202310,4214,22,2090,3*,집합,미금일로90번길,중심상업,업무,25m미만,34.3700,0.0000,24000.0000,4,,2016,-,중개거래,경기도 성남시분당구 구미동,4113511400
202310,4215,10,2090,1**,집합,탄천상로,일반상업,업무,25m이상,137.7700,0.0000,100000.0000,6,,2001,-,중개거래,경기도 성남시분당구 구미동,4113511400
202310,4216,06,2090,2**,집합,무지개로,제3종일반주거,판매,25m이상,10.2900,0.0000,7500.0000,,,1995,-,중개거래,경기도 성남시분당구 구미동,4113511400
202310,4217,09,2090,1**,집합,성남대로2번길,일반상업,업무,25m이상,84.2400,0.0000,43500.0000,8,,1999,-,중개거래,경기도 성남시분당구 구미동,4113511400
202310,4218,20,2090,1**,집합,성남대로,일반상업,제2종근린생활,25m이상,164.3600,0.0000,49000.0000,6,,2003,-,중개거래,경기도 성남시분당구 구미동,4113511400
202310,4219,05,2090,1**,집합,미금일로,근린상업,제1종근린생활,25m이상,36.3400,0.0000,28300.0000,1,,1996,-,중개거래,경기도 성남시분당구 구미동,4113511400
202310,4220,10,2090,1**,집합,탄천상로,일반상업,업무,25m이상,137.7700,0.0000,100000.0000,6,,2001,-,중개거래,경기도 성남시분당구 구미동,4113511400
202310,4221,22,2090,3*,집합,미금일로90번길,중심상업,업무,25m미만,34.3700,0.0000,24000.0000,4,,2016,-,중개거래,경기도 성남시분당구 구미동,4113511400
202310,4222,22,3000,9**,집합,판교원로,제3종일반주거,제1종근린생활,25m미만,42.3100,0.0000,62500.0000,1,,2009,-,직거래,경기도 성남시분당구 운중동,4113511500
202310,4223,30,3000,9**,집합,운중로,근린상업,제1종근린생활,25m이상,101.4800,0.0000,62000.0000,6,,2011,-,중개거래,경기도 성남시분당구 운중동,4113511500
202311,4141,28,2084,2*,집합,내정로173번길,준주거,제2종근린생활,25m미만,58.3200,0.0000,42750.0000,2,,1993,-,중개거래,경기도 성남시분당구 수내동,4113510200
202311,4142,24,2084,5*,집합,내정로166번길,제3종일반주거,제2종근린생활,25m이상,18.6800,0.0000,57000.0000,,,,-,중개거래,경기도 성남시분당구 수내동,4113510200
202311,4143,17,2084,5*,집합,내정로174번길,준주거,제1종근린생활,25m미만,13.0800,0.0000,20000.0000,,,1993,-,중개거래,경기도 성남시분당구 수내동,4113510200
202311,4144,29,2084,5*,집합,내정로174번길,준주거,제1종근린생활,25m미만,15.6300,0.0000,19500.0000,1,,1993,20231215,중개거래,경기도 성남시분당구 수내동,4113510200
202311,4145,27,2084,5*,집합,내정로174번길,준주거,제2종근린생활,25m미만,61.1100,0.0000,70000.0000,,,1993,-,중개거래,경기도 성남시분당구 수내동,4113510200
202311,4146,22,2084,7*,집합,백현로,제3종일반주거,제1종근린생활,25m이상,33.6600,0.0000,70000.0000,1,,1992,-,중개거래,경기도 성남시분당구 수내동,4113510200
202311,4147,17,2085,2**,집합,불정로,제2종일반주거,기타,12m미만,30.7200,0.0000,20000.0000,,지분,2005,-,직거래,경기도 성남시분당구 정자동,4113510300
202311,4148,07,2085,1**,집합,정자로76번길,근린상업,제1종근린생활,25m미만,228.2900,0.0000,54000.0000,,,1994,-,중개거래,경기도 성남시분당구 정자동,4113510300
202311,4149,13,2085,2**,집합,불정로,제3종일반주거,제2종근린생활,25m이상,20.6300,0.0000,47500.0000,,,1995,-,중개거래,경기도 성남시분당구 정자동,4113510300
202311,4150,13,2085,2**,집합,불정로,제3종일반주거,제2종근린생활,25m이상,20.6300,0.0000,48000.0000,,,1995,-,중개거래,경기도 성남시분당구 정자동,4113510300
202311,4151,20,2085,1**,집합,내정로,제3종일반주거,제1종근린생활,25m이상,13.2800,0.0000,14000.0000,2,,1994,-,중개거래,경기도 성남시분당구 정자동,4113510300
202311,4152,14,2085,1**,집합,정자로,중심상업,제2종근린생활,25m이상,73.2000,0.0000,63500.0000,2,,2003,-,중개거래,경기도 성남시분당구 정자동,4113510300
202311,4153,30,2086,2**,일반,황새울로,중심상업,업무,25m이상,17439.3500,2243.8000,9460000.0000,,,1998,-,직거래,경기도 성남시분당구 서현동,4113510500
202311,4154,23,2086,3**,집합,불정로376번길,준주거,제1종근린생활,25m미만,7.7500,0.0000,11000.0000,,,1994,-,직거래,경기도 성남시분당구 서현동,4113510500
202311,4155,10,2086,3**,집합,불정로376번길,준주거,제1종근린생활,25m미만,10.1500,0.0000,14500.0000,,,1994,-,직거래,경기도 성남시분당구 서현동,4113510500
202311,4156,29,2086,2**,집합,황새울로319번길,중심상업,업무,25m미만,14.7900,0.0000,11500.0000,7,,2004,-,중개거래,경기도 성남시분당구 서현동,4113510500
202311,4157,10,2086,3**,집합,불정로376번길,준주거,제1종근린생활,25m미만,7.7500,0.0000,11500.0000,,,1994,-,직거래,경기도 성남시분당구 서현동,4113510500
202311,4158,27,2086,3**,집합,불정로376번길,준주거,제1종근린생활,25m미만,7.7500,0.0000,10500.0000,,,1994,-,직거래,경기도 성남시분당구 서현동,4113510500
202311,4159,10,2086,3**,집합,불정로376번길,준주거,제1종근린생활,25m미만,7.7500,0.0000,11500.0000,,,1994,-,직거래,경기도 성남시분당구 서현동,4113510500
202311,4160,18,2086,3**,집합,불정로376번길,준주거,제1종근린생활,25m미만,7.7500,0.0000,12000.0000,,,1994,-,직거래,경기도 성남시분당구 서현동,4113510500
202311,4161,10,2086,3**,집합,불정로376번길,준주거,제1종근린생활,25m미만,7.7500,0.0000,11500.0000,,,1994,-,직거래,경기도 성남시분당구 서현동,4113510500
202311,4162,07,2087,1**,집합,판교로,제3종일반주거,제2종근린생활,25m이상,13.6000,0.0000,30000.0000,1,,,-,중개거래,경기도 성남시분당구 이매동,4113510600
202311,4163,03,2087,1**,집합,양현로166번길,제3종일반주거,판매,25m이상,54.0000,0.0000,99000.0000,1,,1992,-,중개거래,경기도 성남시분당구 이매동,4113510600
202311,4164,22,2088,3**,집합,성남대로916번길,일반상업,제2종근린생활,25m미만,8.1700,0.0000,7000.0000,,지분,1994,-,직거래,경기도 성남시분당구 야탑동,4113510700
202311,4165,08,2088,5**,집합,야탑로,근린상업,판매,25m이상,11.7600,0.0000,1850.0000,,지분,1997,-,직거래,경기도 성남시분당구 야탑동,4113510700
202311,4166,03,2088,3**,집합,성남대로916번길,일반상업,판매,25m미만,7.1000,0.0000,2840.0000,,지분,1994,-,직거래,경기도 성남시분당구 야탑동,4113510700
202311,4167,27,2088,3**,집합,,중심상업,제1종근린생활,25m미만,10.9900,0.0000,4950.0000,,지분,1998,-,직거래,경기도 성남시분당구 야탑동,4113510700
202311,4168,25,2088,5**,집합,야탑로,근린상업,제1종근린생활,25m이상,24.8600,0.0000,5750.0000,,,1993,-,직거래,경기도 성남시분당구 야탑동,4113510700
202311,4169,08,2088,3**,일반,장미로86번길,일반상업,제2종근린생활,25m미만,1869.0200,400.2000,650000.0000,,,1998,-,중개거래,경기도 성남시분당구 야탑동,4113510700
202311,4170,21,2088,3**,집합,야탑로65번길,중심상업,제2종근린생활,25m미만,7.1300,0.0000,2500.0000,4,,1996,-,중개거래,경기도 성남시분당구 야탑동,4113510700
202311,4171,20,2088,3**,집합,성남대로926번길,일반상업,제2종근린생활,12m미만,77.9700,0.0000,41000.0000,7,,2004,-,중개거래,경기도 성남시분당구 야탑동,4113510700
202311,4172,21,2088,3**,집합,야탑로65번길,중심상업,제2종근린생활,25m미만,15.9800,0.0000,5500.0000,4,,1996,-,중개거래,경기도 성남시분당구 야탑동,4113510700
202311,4173,30,2088,3**,집합,,중심상업,제2종근린생활,25m이상,54.6000,0.0000,102500.0000,1,,1997,-,중개거래,경기도 성남시분당구 야탑동,4113510700
202311,4174,24,2088,3**,집합,성남대로916번길,일반상업,제2종근린생활,25m미만,8.6900,0.0000,11000.0000,,지분,1994,-,직거래,경기도 성남시분당구 야탑동,4113510700
202311,4175,17,2088,5**,집합,야탑로,근린상업,제1종근린생활,25m이상,12.4400,0.0000,4800.0000,,지분,1997,-,직거래,경기도 성남시분당구 야탑동,4113510700
202311,4176,25,2088,5**,집합,야탑로,근린상업,제1종근린생활,25m이상,24.8600,0.0000,5750.0000,,,1993,-,직거래,경기도 성남시분당구 야탑동,4113510700
202311,4177,28,3016,5**,집합,서판교로,근린상업,제2종근린생활,25m이상,73.2000,0.0000,32500.0000,4,,2010,-,중개거래,경기도 성남시분당구 판교동,4113510800
202311,4178,24,3016,4**,집합,서판교로,근린상업,제2종근린생활,25m이상,10.5300,0.0000,3800.0000,,지분,2010,-,중개거래,경기도 성남시분당구 판교동,4113510800
202311,4179,06,3016,6**,집합,판교로,제3종일반주거,제2종근린생활,25m이상,28.3800,0.0000,36000.0000,1,,2009,-,중개거래,경기도 성남시분당구 판교동,4113510800
202311,4180,11,3024,7**,집합,동판교로,제3종일반주거,제2종근린생활,25m미만,30.2200,0.0000,63500.0000,1,,,20240319,직거래,경기도 성남시분당구 삼평동,4113510900
202311,4181,10,3024,6**,집합,대왕판교로,준주거,제2종근린생활,25m이상,309.9500,0.0000,420000.0000,7,,2012,-,직거래,경기도 성남시분당구 삼평동,4113510900
202311,4182,01,3024,6**,집합,판교역로,준주거,제1종근린생활,25m이상,87.8900,0.0000,103500.0000,2,,2011,-,직거래,경기도 성남시분당구 삼평동,4113510900
202311,4183,11,3024,7**,집합,동판교로,기타,제2종근린생활,25m미만,30.2200,0.0000,63500.0000,1,,2009,-,직거래,경기도 성남시분당구 삼평동,4113510900
202311,4184,10,3024,6**,집합,판교로255번길,준주거,제2종근린생활,25m미만,73.2000,0.0000,75500.0000,1,,2011,-,중개거래,경기도 성남시분당구 삼평동,4113510900
202311,4185,11,3085,5**,집합,동판교로,제3종일반주거,제2종근린생활,25m이상,20.3300,0.0000,33300.0000,,,2011,-,직거래,경기도 성남시분당구 백현동,4113511000
202311,4186,09,2089,3**,집합,대왕판교로,보전녹지,기타,25m미만,84.8100,0.0000,77800.0000,2,,2009,-,중개거래,경기도 성남시분당구 금곡동,4113511100
202311,4187,20,2089,1**,집합,미금로,제3종일반주거,제1종근린생활,25m이상,10.8000,0.0000,5120.0000,,,1995,-,중개거래,경기도 성남시분당구 금곡동,4113511100
202311,4188,20,2089,1**,집합,미금로,제3종일반주거,제2종근린생활,25m이상,13.5500,0.0000,6420.0000,,,1995,-,중개거래,경기도 성남시분당구 금곡동,4113511100
202311,4189,20,2089,1**,집합,미금로,제3종일반주거,제2종근린생활,25m이상,10.2400,0.0000,4850.0000,,,1995,-,중개거래,경기도 성남시분당구 금곡동,4113511100
202311,4190,20,2089,1**,집합,미금로,제3종일반주거,제1종근린생활,25m이상,13.8200,0.0000,6550.0000,,,1995,-,중개거래,경기도 성남시분당구 금곡동,4113511100
202311,4191,20,2089,1**,집합,미금로,제3종일반주거,제1종근린생활,25m이상,13.8200,0.0000,6550.0000,,,1995,-,중개거래,경기도 성남시분당구 금곡동,4113511100
202311,4192,09,2089,2**,집합,정자일로,중심상업,제2종근린생활,25m이상,54.1800,0.0000,30000.0000,,,2004,-,중개거래,경기도 성남시분당구 금곡동,4113511100
202311,4193,20,2089,1**,집합,미금로,제3종일반주거,제2종근린생활,25m이상,10.2800,0.0000,4870.0000,,,1995,-,중개거래,경기도 성남시분당구 금곡동,4113511100
202311,4194,20,2089,1**,집합,미금로,제3종일반주거,제2종근린생활,25m이상,13.7000,0.0000,6490.0000,,,1995,-,중개거래,경기도 성남시분당구 금곡동,4113511100
202311,4195,09,2089,2**,집합,정자일로,중심상업,제2종근린생활,25m이상,54.1800,0.0000,30000.0000,,,2004,-,중개거래,경기도 성남시분당구 금곡동,4113511100
202311,4196,09,2089,2**,집합,정자일로,중심상업,제2종근린생활,25m이상,68.9600,0.0000,20000.0000,,,2004,-,중개거래,경기도 성남시분당구 금곡동,4113511100
202311,4197,20,2089,1**,집합,미금로,제3종일반주거,제1종근린생활,25m이상,14.8500,0.0000,7030.0000,,,1995,-,중개거래,경기도 성남시분당구 금곡동,4113511100
202311,4198,20,2089,1**,집합,미금로,제3종일반주거,제2종근린생활,25m이상,10.1900,0.0000,4850.0000,,,1995,-,중개거래,경기도 성남시분당구 금곡동,4113511100
202311,4199,20,2089,1**,집합,미금로,제3종일반주거,제2종근린생활,25m이상,13.5500,0.0000,6420.0000,,,1995,-,중개거래,경기도 성남시분당구 금곡동,4113511100
202311,4200,20,2089,1**,집합,미금로,제3종일반주거,제2종근린생활,25m이상,13.7000,0.0000,6490.0000,,,1995,-,중개거래,경기도 성남시분당구 금곡동,4113511100
202311,4201,20,2089,1**,집합,미금로,제3종일반주거,제2종근린생활,25m이상,13.7000,0.0000,6490.0000,,,1995,-,중개거래,경기도 성남시분당구 금곡동,4113511100
202311,4202,20,2089,1**,집합,미금로,제3종일반주거,제2종근린생활,25m이상,10.2800,0.0000,4870.0000,,,1995,-,중개거래,경기도 성남시분당구 금곡동,4113511100
202311,4203,20,2089,1**,집합,미금로,제3종일반주거,제2종근린생활,25m이상,13.7000,0.0000,6490.0000,,,1995,-,중개거래,경기도 성남시분당구 금곡동,4113511100
