관리_건축물대장_PK,대지_면적,연면적,주_용도_코드_명,기타_용도,대지_위치,도로명_대지_위치,시군구명,번지
10891100232431,266.1,232.83,단독주택,단독주택,경기도 성남시 분당구 판교동 501번지,경기도 성남시 분당구 서판교로180번길 18 (판교동),경기도 성남시 분당구 판교동,5**
10891100232432,230.9,205.9,단독주택,단독주택,경기도 성남시 분당구 판교동 486-5번지,경기도 성남시 분당구 판교로197번길 37 (판교동),경기도 성남시 분당구 판교동,4**
10891100232433,232.0,260.71,단독주택,단독주택,경기도 성남시 분당구 판교동 486-8번지,경기도 성남시 분당구 판교로197번길 33 (판교동),경기도 성남시 분당구 판교동,4**
10891100232456,263.2,375.7,단독주택,근린생활시설 및 다가구주택,경기도 성남시 분당구 운중동 1032-2번지,경기도 성남시 분당구 판교로25번길 8-3 (운중동),경기도 성남시 분당구 운중동,1***
10891100232497,267.1,311.28,단독주택,단독주택(1가구),경기도 성남시 분당구 판교동 542-3번지,경기도 성남시 분당구 서판교로100번길 1 (판교동),경기도 성남시 분당구 판교동,5**
10891100232498,232.2,285.84,단독주택,단독주택,경기도 성남시 분당구 운중동 984-1번지,경기도 성남시 분당구 산운로151번길 7-3 (운중동),경기도 성남시 분당구 운중동,9**
10891100232499,231.0,207.81,단독주택,단독주택,경기도 성남시 분당구 운중동 894-1번지,경기도 성남시 분당구 산운로68번길 3-1 (운중동),경기도 성남시 분당구 운중동,8**
10891100232500,264.8,191.92,단독주택,단독주택(1가구),경기도 성남시 분당구 판교동 545-6번지,경기도 성남시 분당구 서판교로100번길 16 (판교동),경기도 성남시 분당구 판교동,5**
10891100232501,232.3,218.05,단독주택,단독주택,경기도 성남시 분당구 판교동 640-9번지,경기도 성남시 분당구 판교원로287번길 4-3 (판교동),경기도 성남시 분당구 판교동,6**
10891100232516,232.1,208.31,단독주택,단독주택,경기도 성남시 분당구 판교동 535-11번지,경기도 성남시 분당구 서판교로126번길 4-11 (판교동),경기도 성남시 분당구 판교동,5**
10891100232517,259.7,435.25,단독주택,"단독주택,제1,2종 근린생활시설",경기도 성남시 분당구 판교동 606번지,경기도 성남시 분당구 판교공원로1길 26-1 (판교동),경기도 성남시 분당구 판교동,6**
10891100232518,241.8,230.76,단독주택,단독주택(다가구주택),경기도 성남시 분당구 운중동 907-11번지,경기도 성남시 분당구 운중로14번길 25 (운중동),경기도 성남시 분당구 운중동,9**
10891100232519,261.1,296.96,단독주택,단독주택,경기도 성남시 분당구 운중동 1049-9번지,경기도 성남시 분당구 판교원로143번길 4-1 (운중동),경기도 성남시 분당구 운중동,1***
10891100232520,231.0,421.7,단독주택,"단독주택(다가구주택),근린생활시설",경기도 성남시 분당구 정자동 83-1번지,경기도 성남시 분당구 느티로51번길 9 (정자동),경기도 성남시 분당구 정자동,8*
10891100232526,281.1,336.08,단독주택,단독주택(다가구주택),경기도 성남시 분당구 판교동 534-11번지,경기도 성남시 분당구 서판교로108번길 3 (판교동),경기도 성남시 분당구 판교동,5**
10891100232599,238.6,288.38,단독주택,단독주택 1가구,경기도 성남시 분당구 판교동 481-2번지,경기도 성남시 분당구 판교로209번길 49-8 (판교동),경기도 성남시 분당구 판교동,4**
10891100232637,231.2,227.56,단독주택,단독주택(다가구주택 2가구),경기도 성남시 분당구 판교동 539-10번지,경기도 성남시 분당구 서판교로108번길 5 (판교동),경기도 성남시 분당구 판교동,5**
10891100232638,224.0,293.3,단독주택,단독주택(1가구),경기도 성남시 분당구 판교동 546-15번지,경기도 성남시 분당구 판교로210번길 74-16 (판교동),경기도 성남시 분당구 판교동,5**
10891100232639,231.1,252.99,단독주택,단독주택(다가구주택2가구),경기도 성남시 분당구 운중동 910-2번지,경기도 성남시 분당구 판교원로16번길 3-5 (운중동),경기도 성남시 분당구 운중동,9**
10891100232656,7391.3,54674.95,교육연구시설,"교육연구시설(연구소),업무시설(사무소)",경기도 성남시 분당구 삼평동 613번지,경기도 성남시 분당구 판교로255번길 35 (삼평동),경기도 성남시 분당구 삼평동,6**
10891100232657,259.3,233.3,단독주택,단독주택(1가구),경기도 성남시 분당구 판교동 641-5번지,경기도 성남시 분당구 판교원로 295 (판교동),경기도 성남시 분당구 판교동,6**
10891100232658,320.0,475.18,단독주택,단독주택(다가구주택3가구),경기도 성남시 분당구 판교동 617번지,경기도 성남시 분당구 판교공원로3길 24-1 (판교동),경기도 성남시 분당구 판교동,6**
10891100232659,228.2,307.75,단독주택,단독주택(다가구주택2가구),경기도 성남시 분당구 판교동 570-13번지,경기도 성남시 분당구 서판교로32번길 19-5 (판교동),경기도 성남시 분당구 판교동,5**
10891100232682,0.0,4.37,교육연구시설,경비초소,경기도 성남시 분당구 금곡동 123번지,경기도 성남시 분당구 금곡로 289 (금곡동),경기도 성남시 분당구 금곡동,1**
10891100232683,965.0,820.86,공동주택,다세대주택(도시형생활주택 12세대),경기도 성남시 분당구 야탑동 493-15번지,경기도 성남시 분당구 판교로572번길 10 (야탑동),경기도 성남시 분당구 야탑동,4**
10891100232688,965.0,489.94,공동주택,다세대주택(도시형생활주택 12세대),경기도 성남시 분당구 야탑동 493-15번지,경기도 성남시 분당구 판교로572번길 10 (야탑동),경기도 성남시 분당구 야탑동,4**
10891100232759,261.0,357.63,단독주택,단독주택(다가구주택3가구),경기도 성남시 분당구 판교동 610번지,경기도 성남시 분당구 판교공원로1길 8 (판교동),경기도 성남시 분당구 판교동,6**
10891100232796,1361.0,737.05,공동주택,연립주택(10세대),경기도 성남시 분당구 궁내동 343-51번지,경기도 성남시 분당구 궁내로40번길 32 (궁내동),경기도 성남시 분당구 궁내동,3**
10891100232807,1361.0,646.135,공동주택,다세대주택(9세대),경기도 성남시 분당구 궁내동 343-51번지,경기도 성남시 분당구 궁내로40번길 32 (궁내동),경기도 성남시 분당구 궁내동,3**
10891100232836,264.7,455.81,단독주택,단독주택(다가구주택3가구),경기도 성남시 분당구 운중동 970-7번지,경기도 성남시 분당구 산운로160번길 20-6 (운중동),경기도 성남시 분당구 운중동,9**
10891100232856,1829.0,3160.74,공동주택,연립주택(20세대),경기도 성남시 분당구 운중동 327번지,경기도 성남시 분당구 하오개로363번길 12 (운중동),경기도 성남시 분당구 운중동,3**
10891100232896,269.3,261.09,단독주택,단독주택(1가구),경기도 성남시 분당구 판교동 555-5번지,경기도 성남시 분당구 서판교로66번길 3-5 (판교동),경기도 성남시 분당구 판교동,5**
10891100232897,1960.4,4079.92,제2종근린생활시설,제2종근린생활시설,경기도 성남시 분당구 구미동 157번지,경기도 성남시 분당구 성남대로 45 (구미동),경기도 성남시 분당구 구미동,1**
10891100232916,222.9,246.04,단독주택,단독주택(1가구),경기도 성남시 분당구 판교동 539-5번지,경기도 성남시 분당구 서판교로108번길 13 (판교동),경기도 성남시 분당구 판교동,5**
10891100232917,237.8,260.89,단독주택,단독주택(1가구),경기도 성남시 분당구 판교동 569-9번지,경기도 성남시 분당구 서판교로44번길 18-11 (판교동),경기도 성남시 분당구 판교동,5**
10891100232918,264.7,453.17,단독주택,단독주택(다가구주택 3가구),경기도 성남시 분당구 판교동 607번지,경기도 성남시 분당구 판교공원로1길 22-1 (판교동),경기도 성남시 분당구 판교동,6**
10891100232919,225.2,297.8,단독주택,단독주택(1가구),경기도 성남시 분당구 운중동 886번지,경기도 성남시 분당구 산운로32번길 13-8 (운중동),경기도 성남시 분당구 운중동,8**
10891100232997,231.5,206.17,단독주택,단독주택(1가구),경기도 성남시 분당구 판교동 502-6번지,경기도 성남시 분당구 판교로197번길 3-8 (판교동),경기도 성남시 분당구 판교동,5**
10891100233016,227.1,190.26,단독주택,단독주택(다가구주택 2가구),경기도 성남시 분당구 판교동 507-2번지,경기도 성남시 분당구 판교로197번길 8-4 (판교동),경기도 성남시 분당구 판교동,5**
10891100233017,277.6,277.19,단독주택,단독주택(1가구),경기도 성남시 분당구 운중동 1004-5번지,경기도 성남시 분당구 산운로208번길 20-1 (운중동),경기도 성남시 분당구 운중동,1***
10891100233018,232.0,207.61,단독주택,단독주택(1가구),경기도 성남시 분당구 판교동 506-5번지,경기도 성남시 분당구 판교로197번길 12-10 (판교동),경기도 성남시 분당구 판교동,5**
10891100233019,264.7,421.51,단독주택,단독주택(다가구주택 3가구),경기도 성남시 분당구 백현동 582-5번지,경기도 성남시 분당구 판교역로2번길 3 (백현동),경기도 성남시 분당구 백현동,5**
10891100233020,223.9,249.9,단독주택,단독주택(1가구),경기도 성남시 분당구 판교동 524-5번지,경기도 성남시 분당구 판교로210번길 4 (판교동),경기도 성남시 분당구 판교동,5**
10891100233076,261.8,409.33,단독주택,"다가구주택(3가구),제1종근린생활시설",경기도 성남시 분당구 판교동 601-7번지,경기도 성남시 분당구 판교공원로2길 54-1 (판교동),경기도 성남시 분당구 판교동,6**
10891100233082,430.0,492.31,단독주택,단독주택(다가구주택 8가구),경기도 성남시 분당구 동원동 100-10번지,경기도 성남시 분당구 동원로21번길 5-5 (동원동),경기도 성남시 분당구 동원동,1**
10891100233083,1411.5,905.18,위험물저장및처리시설,위험물저장및처리시설,경기도 성남시 분당구 야탑동 348번지,경기도 성남시 분당구 양현로 312 (야탑동),경기도 성남시 분당구 야탑동,3**
10891100233084,231.6,226.05,단독주택,단독주택(1가구),경기도 성남시 분당구 운중동 1047-2번지,경기도 성남시 분당구 판교원로153번길 10-3 (운중동),경기도 성남시 분당구 운중동,1***
10891100233107,443.4,475.94,단독주택,단독주택(1가구),경기도 성남시 분당구 운중동 994-11번지,경기도 성남시 분당구 산운로 199 (운중동),경기도 성남시 분당구 운중동,9**
10891100233123,335.1,413.5,단독주택,단독주택(1가구),경기도 성남시 분당구 운중동 994-27번지,경기도 성남시 분당구 산운로 199 (운중동),경기도 성남시 분당구 운중동,9**
10891100233124,365.6,430.79,단독주택,단독주택(1가구),경기도 성남시 분당구 운중동 994-28번지,경기도 성남시 분당구 산운로 199 (운중동),경기도 성남시 분당구 운중동,9**
10891100233138,211.5,189.12,단독주택,단독주택(1가구),경기도 성남시 분당구 판교동 643-4번지,경기도 성남시 분당구 판교원로311번길 15 (판교동),경기도 성남시 분당구 판교동,6**
10891100233139,379.0,60.0,제1종근린생활시설,제1종근린생활시설,경기도 성남시 분당구 동원동 172-9번지,경기도 성남시 분당구 동막로 259 (동원동),경기도 성남시 분당구 동원동,1**
10891100233156,236.3,291.94,단독주택,단독주택(1가구),경기도 성남시 분당구 백현동 569-5번지,경기도 성남시 분당구 판교역로44번길 5-4 (백현동),경기도 성남시 분당구 백현동,5**
10891100233176,239.0,340.94,단독주택,단독주택(1가구),경기도 성남시 분당구 백현동 568-3번지,경기도 성남시 분당구 판교역로 46 (백현동),경기도 성남시 분당구 백현동,5**
10891100233179,263.8,335.56,단독주택,단독주택(2가구),경기도 성남시 분당구 판교동 555-3번지,경기도 성남시 분당구 서판교로66번길 3-9 (판교동),경기도 성남시 분당구 판교동,5**
