"계약년월","번호","주택유형","시군구명","번지","도로명","대지면적","연면적","거래금액","건축물대장_PK","건물_도로명_주소","건물_대지_주소","건물_주용도","건물_기타용도","건물_대지면적","건물_연면적","번지매핑건수","도로매핑건수","용도매핑건수","면적매핑건수","매매별일련번호"
"202106",3545,단독,경기도 성남시 분당구 구미동,"2**",구미로192번길,477.0000,375.0000,275000.0000,"10891122782",경기도 성남시 분당구 구미로192번길 36 (구미동),경기도 성남시 분당구 구미동 266-2번지,단독주택,단독주택(1가구),476.6,375.29,359,34,29,1,1
"202106",3546,다가구,경기도 성남시 분당구 운중동,"9**",운중로126번길,255.0000,357.0000,288500.0000,"10891100212982",경기도 성남시 분당구 운중로126번길 12 (운중동),경기도 성남시 분당구 운중동 932-3번지,단독주택,"단독주택(다가구주택),제1종근린생활시설",254.9,356.78,587,8,8,1,1
"202107",2957,다가구,경기도 성남시 분당구 정자동,"1**",내정로11번길,229.0000,454.0000,190000.0000,"10891125005",경기도 성남시 분당구 내정로11번길 10-1 (정자동),경기도 성남시 분당구 정자동 135-8번지,단독주택,다가구주택및 근린생활시설,229.3,453.68,584,18,18,1,1
"202107",2958,다가구,경기도 성남시 분당구 이매동,"4*",방아로46번길,671.0000,529.0000,260000.0000,"10891126660",경기도 성남시 분당구 방아로46번길 21-15 (이매동),경기도 성남시 분당구 이매동 49번지,단독주택,단독주택(다가구주택),671.0,528.87,39,15,11,1,1
"202107",2959,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로139번길,232.0000,411.0000,167000.0000,"10891121770",경기도 성남시 분당구 야탑로139번길 7 (야탑동),경기도 성남시 분당구 야탑동 322-4번지,단독주택,다가구주택및근린생활시설,230.0,437.22,627,38,37,37,1
"202107",2959,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로139번길,232.0000,411.0000,167000.0000,"10891121787",경기도 성남시 분당구 야탑로139번길 10-15 (야탑동),경기도 성남시 분당구 야탑동 319-9번지,단독주택,다가구용단독주택,230.0,429.74,627,38,37,37,2
"202107",2959,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로139번길,232.0000,411.0000,167000.0000,"10891121989",경기도 성남시 분당구 야탑로139번길 10-10 (야탑동),경기도 성남시 분당구 야탑동 320-4번지,단독주택,다가구주택,179.0,238.83,627,38,37,37,3
"202107",2959,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로139번길,232.0000,411.0000,167000.0000,"10891122044",경기도 성남시 분당구 야탑로139번길 6-6 (야탑동),경기도 성남시 분당구 야탑동 321-4번지,단독주택,근린생활시설및다가구주택,317.0,492.45,627,38,37,37,4
"202107",2959,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로139번길,232.0000,411.0000,167000.0000,"10891122433",경기도 성남시 분당구 야탑로139번길 9 (야탑동),경기도 성남시 분당구 야탑동 322-3번지,단독주택,다가구주택및근린생활시설,230.0,438.36,627,38,37,37,5
"202107",2959,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로139번길,232.0000,411.0000,167000.0000,"10891122528",경기도 성남시 분당구 야탑로139번길 6-13 (야탑동),경기도 성남시 분당구 야탑동 320-9번지,단독주택,다가구주택 및 근린생활시설,230.0,454.0,627,38,37,37,6
"202107",2959,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로139번길,232.0000,411.0000,167000.0000,"10891122612",경기도 성남시 분당구 야탑로139번길 10-7 (야탑동),경기도 성남시 분당구 야탑동 319-12번지,단독주택,다가구주택,230.0,381.86,627,38,37,37,7
"202107",2959,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로139번길,232.0000,411.0000,167000.0000,"10891123094",경기도 성남시 분당구 야탑로139번길 9-1 (야탑동),경기도 성남시 분당구 야탑동 322-2번지,단독주택,다가구주택및근린생활시설,230.0,410.56,627,38,37,37,8
"202107",2959,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로139번길,232.0000,411.0000,167000.0000,"10891123331",경기도 성남시 분당구 야탑로139번길 10-3 (야탑동),경기도 성남시 분당구 야탑동 319-13번지,단독주택,근.생 및 주택,230.0,439.28,627,38,37,37,9
"202107",2959,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로139번길,232.0000,411.0000,167000.0000,"10891123353",경기도 성남시 분당구 야탑로139번길 8 (야탑동),경기도 성남시 분당구 야탑동 320-1번지,단독주택,다가구주택(9가구),230.1,458.88,627,38,37,37,10
"202107",2959,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로139번길,232.0000,411.0000,167000.0000,"10891123359",경기도 성남시 분당구 야탑로139번길 1 (야탑동),경기도 성남시 분당구 야탑동 322-9번지,단독주택,다가구주택및근린생활시설,230.0,441.72,627,38,37,37,11
"202107",2959,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로139번길,232.0000,411.0000,167000.0000,"10891123590",경기도 성남시 분당구 야탑로139번길 6-3 (야탑동),경기도 성남시 분당구 야탑동 320-14번지,단독주택,다가구주택 및 근린생활시설,230.0,442.95,627,38,37,37,12
"202107",2959,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로139번길,232.0000,411.0000,167000.0000,"10891123678",경기도 성남시 분당구 야탑로139번길 10-12 (야탑동),경기도 성남시 분당구 야탑동 320-5번지,단독주택,다가구주택(3가구),178.6,328.88,627,38,37,37,13
"202107",2959,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로139번길,232.0000,411.0000,167000.0000,"10891124029",경기도 성남시 분당구 야탑로139번길 10-11 (야탑동),경기도 성남시 분당구 야탑동 319-10번지,단독주택,다가구주택 및 근린생활시설,230.0,374.25,627,38,37,37,14
"202107",2959,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로139번길,232.0000,411.0000,167000.0000,"10891124153",경기도 성남시 분당구 야탑로139번길 5-1 (야탑동),경기도 성남시 분당구 야탑동 322-5번지,단독주택,단독주택(10가구),174.8,333.86,627,38,37,37,15
"202107",2959,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로139번길,232.0000,411.0000,167000.0000,"10891124297",경기도 성남시 분당구 야탑로139번길 10-6 (야탑동),경기도 성남시 분당구 야탑동 320-2번지,단독주택,다가구주택,230.0,452.98,627,38,37,37,16
"202107",2959,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로139번길,232.0000,411.0000,167000.0000,"10891124406",경기도 성남시 분당구 야탑로139번길 2 (야탑동),경기도 성남시 분당구 야탑동 321-2번지,단독주택,근린생활시설및다가구주택,315.4,628.32,627,38,37,37,17
"202107",2959,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로139번길,232.0000,411.0000,167000.0000,"10891124490",경기도 성남시 분당구 야탑로139번길 6-12 (야탑동),경기도 성남시 분당구 야탑동 321-7번지,단독주택,다가구주택및근린생활시설,231.0,440.64,627,38,37,37,18
"202107",2959,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로139번길,232.0000,411.0000,167000.0000,"10891124520",경기도 성남시 분당구 야탑로139번길 6-11 (야탑동),경기도 성남시 분당구 야탑동 320-10번지,단독주택,다가구주택 및 근린생활시설,230.0,454.56,627,38,37,37,19
"202107",2959,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로139번길,232.0000,411.0000,167000.0000,"10891125128",경기도 성남시 분당구 야탑로139번길 6-8 (야탑동),경기도 성남시 분당구 야탑동 321-5번지,단독주택,다가구주택및근린생활시설,280.0,494.04,627,38,37,37,20
"202107",2959,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로139번길,232.0000,411.0000,167000.0000,"10891125262",경기도 성남시 분당구 야탑로139번길 6-16 (야탑동),경기도 성남시 분당구 야탑동 321-10번지,단독주택,근린및주택,221.1,424.18,627,38,37,37,21
"202107",2959,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로139번길,232.0000,411.0000,167000.0000,"10891125391",경기도 성남시 분당구 야탑로139번길 10-16 (야탑동),경기도 성남시 분당구 야탑동 320-6번지,단독주택,다가구주택,230.0,433.66,627,38,37,37,22
"202107",2959,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로139번길,232.0000,411.0000,167000.0000,"10891125687",경기도 성남시 분당구 야탑로139번길 6-14 (야탑동),경기도 성남시 분당구 야탑동 321-9번지,단독주택,철근콘크리트및연와조,186.0,371.18,627,38,37,37,23
"202107",2959,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로139번길,232.0000,411.0000,167000.0000,"10891125767",경기도 성남시 분당구 야탑로139번길 6-4 (야탑동),경기도 성남시 분당구 야탑동 321-3번지,단독주택,점포 주택,234.5,322.48,627,38,37,37,24
"202107",2959,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로139번길,232.0000,411.0000,167000.0000,"10891125916",경기도 성남시 분당구 야탑로139번길 12 (야탑동),경기도 성남시 분당구 야탑동 319-14번지,단독주택,근린생활시설 및 다가구주택,230.1,458.88,627,38,37,37,25
"202107",2959,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로139번길,232.0000,411.0000,167000.0000,"10891126016",경기도 성남시 분당구 야탑로139번길 6-10 (야탑동),경기도 성남시 분당구 야탑동 321-6번지,단독주택,다가구주택및근린생활시설,231.0,448.44,627,38,37,37,26
"202107",2959,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로139번길,232.0000,411.0000,167000.0000,"10891126132",경기도 성남시 분당구 야탑로139번길 6-5 (야탑동),경기도 성남시 분당구 야탑동 320-13번지,단독주택,다가구주택 및 근린생활시설,228.5,442.8,627,38,37,37,27
"202107",2959,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로139번길,232.0000,411.0000,167000.0000,"10891126212",경기도 성남시 분당구 야탑로139번길 10-8 (야탑동),경기도 성남시 분당구 야탑동 320-3번지,단독주택,다가구주택,229.3,427.16,627,38,37,37,28
"202107",2959,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로139번길,232.0000,411.0000,167000.0000,"10891126324",경기도 성남시 분당구 야탑로139번길 3 (야탑동),경기도 성남시 분당구 야탑동 322-7번지,단독주택,다가구주택및근린생활시설,230.0,443.05,627,38,37,37,29
"202107",2959,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로139번길,232.0000,411.0000,167000.0000,"10891126439",경기도 성남시 분당구 야탑로139번길 10-18 (야탑동),경기도 성남시 분당구 야탑동 320-7번지,단독주택,다가구주택 및 근린생활시설,231.9,407.34,627,38,37,37,30
"202107",2959,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로139번길,232.0000,411.0000,167000.0000,"10891126498",경기도 성남시 분당구 야탑로139번길 6-9 (야탑동),경기도 성남시 분당구 야탑동 320-11번지,단독주택,다가구주택(3가구),229.7,452.93,627,38,37,37,31
"202107",2959,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로139번길,232.0000,411.0000,167000.0000,"10891126607",경기도 성남시 분당구 야탑로139번길 11 (야탑동),경기도 성남시 분당구 야탑동 322-1번지,단독주택,다가구주택및근린생활시설,231.2,427.74,627,38,37,37,32
"202107",2959,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로139번길,232.0000,411.0000,167000.0000,"10891126806",경기도 성남시 분당구 야탑로139번길 6-2 (야탑동),경기도 성남시 분당구 야탑동 321-1번지,단독주택,다가구주택및근린생활시설,234.3,445.12,627,38,37,37,33
"202107",2959,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로139번길,232.0000,411.0000,167000.0000,"10891126811",경기도 성남시 분당구 야탑로139번길 10-9 (야탑동),경기도 성남시 분당구 야탑동 319-11번지,단독주택,단독주택(다가구),229.4,342.42,627,38,37,37,34
"202107",2959,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로139번길,232.0000,411.0000,167000.0000,"10891126814",경기도 성남시 분당구 야탑로139번길 5 (야탑동),경기도 성남시 분당구 야탑동 322-6번지,단독주택,다가구주택(3가구),174.9,323.475,627,38,37,37,35
"202107",2959,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로139번길,232.0000,411.0000,167000.0000,"10891126837",경기도 성남시 분당구 야탑로139번길 1-1 (야탑동),경기도 성남시 분당구 야탑동 322-8번지,단독주택,다가구주택및근린생활시설,230.0,426.62,627,38,37,37,36
"202107",2959,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로139번길,232.0000,411.0000,167000.0000,"10891126929",경기도 성남시 분당구 야탑로139번길 6-7 (야탑동),경기도 성남시 분당구 야탑동 320-12번지,단독주택,다가구주택 및 근린생활시설,230.0,391.62,627,38,37,37,37
"202107",2960,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로167번길,229.0000,451.0000,173000.0000,"10891124797",경기도 성남시 분당구 야탑로167번길 13 (야탑동),경기도 성남시 분당구 야탑동 306-5번지,단독주택,다가구주택 및 근린생활시설,231.0,445.964,627,11,9,9,1
"202107",2960,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로167번길,229.0000,451.0000,173000.0000,"10891125505",경기도 성남시 분당구 야탑로167번길 6 (야탑동),경기도 성남시 분당구 야탑동 309-3번지,단독주택,다가구주택,250.7,495.02,627,11,9,9,2
"202107",2960,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로167번길,229.0000,451.0000,173000.0000,"10891125854",경기도 성남시 분당구 야탑로167번길 10 (야탑동),경기도 성남시 분당구 야탑동 309-1번지,단독주택,근린생활시설 및 주택,222.2,311.25,627,11,9,9,3
"202107",2960,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로167번길,229.0000,451.0000,173000.0000,"10891125910",경기도 성남시 분당구 야탑로167번길 4 (야탑동),경기도 성남시 분당구 야탑동 309-5번지,단독주택,다가구주택(3가구),231.5,352.46,627,11,9,9,4
"202107",2960,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로167번길,229.0000,451.0000,173000.0000,"10891125914",경기도 성남시 분당구 야탑로167번길 8 (야탑동),경기도 성남시 분당구 야탑동 309-2번지,단독주택,단독주택(8가구),231.2,459.76,627,11,9,9,5
"202107",2960,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로167번길,229.0000,451.0000,173000.0000,"10891125922",경기도 성남시 분당구 야탑로167번길 4-1 (야탑동),경기도 성남시 분당구 야탑동 309-4번지,단독주택,다가구주택,249.5,487.2,627,11,9,9,6
"202107",2960,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로167번길,229.0000,451.0000,173000.0000,"10891126107",경기도 성남시 분당구 야탑로167번길 5 (야탑동),경기도 성남시 분당구 야탑동 311-5번지,단독주택,다가구주택 및 근린생활시설,226.0,451.2,627,11,9,9,7
"202107",2960,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로167번길,229.0000,451.0000,173000.0000,"10891126877",경기도 성남시 분당구 야탑로167번길 2 (야탑동),경기도 성남시 분당구 야탑동 309-6번지,단독주택,다가구주택 및 근린생활시설,231.0,372.64,627,11,9,9,8
"202107",2960,다가구,경기도 성남시 분당구 야탑동,"3**",야탑로167번길,229.0000,451.0000,173000.0000,"10891126914",경기도 성남시 분당구 야탑로167번길 9 (야탑동),경기도 성남시 분당구 야탑동 310-5번지,단독주택,주택 및 근린생활시설,230.2,429.93,627,11,9,9,9
"202107",2961,단독,경기도 성남시 분당구 판교동,"5**",판교로197번길,231.0000,238.0000,247000.0000,"10891100230797",경기도 성남시 분당구 판교로197번길 17 (판교동),경기도 성남시 분당구 판교동 501-2번지,단독주택,단독주택,231.0,237.64,709,62,62,1,1
"202107",2962,단독,경기도 성남시 분당구 판교동,"5**",서판교로100번길,234.0000,141.0000,230000.0000,"10891100239463",경기도 성남시 분당구 서판교로100번길 12 (판교동),경기도 성남시 분당구 판교동 545-4번지,단독주택,단독주택(1가구),233.8,140.76,709,28,28,1,1
"202107",2963,단독,경기도 성남시 분당구 판교동,"5**","",231.0000,220.0000,220000.0000,"10891100216742",경기도 성남시 분당구 서판교로74번길 15 (판교동),경기도 성남시 분당구 판교동 550-6번지,단독주택,단독주택(다가구주택),230.6,219.64,709,709,579,2,1
"202107",2963,단독,경기도 성남시 분당구 판교동,"5**","",231.0000,220.0000,220000.0000,"10891100223891",경기도 성남시 분당구 판교로210번길 74-17 (판교동),경기도 성남시 분당구 판교동 542-6번지,단독주택,단독주택,231.1,219.72,709,709,579,2,2
"202107",2964,단독,경기도 성남시 분당구 금곡동,*,쇳골로,660.0000,238.0000,280000.0000,"10891100302367",경기도 성남시 분당구 쇳골로 100 (금곡동),경기도 성남시 분당구 금곡동 1-7번지,단독주택,단독주택,660.0,237.72,11,11,6,1,1
"202107",2965,다가구,경기도 성남시 분당구 운중동,"8**",산운로68번길,232.0000,267.0000,204500.0000,"10891100271508",경기도 성남시 분당구 산운로68번길 7-8 (운중동),경기도 성남시 분당구 운중동 896-5번지,단독주택,다가구주택,232.4,266.85,188,21,21,1,1
"202108",7918,단독,경기도 성남시 분당구 분당동,"1**",서현로429번길,218.0000,326.0000,180000.0000,"10891125095",경기도 성남시 분당구 서현로429번길 24-7 (분당동),경기도 성남시 분당구 분당동 107-5번지,단독주택,단독주택(1가구),218.15,325.92,573,68,64,1,1
"202108",7919,다가구,경기도 성남시 분당구 정자동,"2**",불곡남로29번길,213.0000,424.0000,180000.0000,"10891124609",경기도 성남시 분당구 불곡남로29번길 6-1 (정자동),경기도 성남시 분당구 정자동 233-3번지,단독주택,다가구주택(3가구),192.6,382.28,384,19,19,19,1
"202108",7919,다가구,경기도 성남시 분당구 정자동,"2**",불곡남로29번길,213.0000,424.0000,180000.0000,"10891124803",경기도 성남시 분당구 불곡남로29번길 5 (정자동),경기도 성남시 분당구 정자동 232-9번지,단독주택,다가구주택(3가구),212.7,415.92,384,19,19,19,2
"202108",7919,다가구,경기도 성남시 분당구 정자동,"2**",불곡남로29번길,213.0000,424.0000,180000.0000,"10891124817",경기도 성남시 분당구 불곡남로29번길 8 (정자동),경기도 성남시 분당구 정자동 233-2번지,단독주택,다가구주택(3가구),192.6,375.82,384,19,19,19,3
"202108",7919,다가구,경기도 성남시 분당구 정자동,"2**",불곡남로29번길,213.0000,424.0000,180000.0000,"10891124988",경기도 성남시 분당구 불곡남로29번길 6 (정자동),경기도 성남시 분당구 정자동 233-4번지,단독주택,다가구주택(3가구),192.6,376.84,384,19,19,19,4
"202108",7919,다가구,경기도 성남시 분당구 정자동,"2**",불곡남로29번길,213.0000,424.0000,180000.0000,"10891125630",경기도 성남시 분당구 불곡남로29번길 17 (정자동),경기도 성남시 분당구 정자동 235-12번지,단독주택,단독주택(3가구),204.6,397.92,384,19,19,19,5
"202108",7919,다가구,경기도 성남시 분당구 정자동,"2**",불곡남로29번길,213.0000,424.0000,180000.0000,"10891125720",경기도 성남시 분당구 불곡남로29번길 15 (정자동),경기도 성남시 분당구 정자동 235-11번지,단독주택,다가구주택(5가구),212.7,410.02,384,19,19,19,6
"202108",7919,다가구,경기도 성남시 분당구 정자동,"2**",불곡남로29번길,213.0000,424.0000,180000.0000,"10891125883",경기도 성남시 분당구 불곡남로29번길 5-1 (정자동),경기도 성남시 분당구 정자동 232-10번지,단독주택,다가구주택(7가구),212.6,424.8,384,19,19,19,7
"202108",7919,다가구,경기도 성남시 분당구 정자동,"2**",불곡남로29번길,213.0000,424.0000,180000.0000,"10891126249",경기도 성남시 분당구 불곡남로29번길 4-1 (정자동),경기도 성남시 분당구 정자동 233-5번지,단독주택,다가구용단독주택(3가구),192.6,385.0,384,19,19,19,8
"202108",7919,다가구,경기도 성남시 분당구 정자동,"2**",불곡남로29번길,213.0000,424.0000,180000.0000,"10891126369",경기도 성남시 분당구 불곡남로29번길 9 (정자동),경기도 성남시 분당구 정자동 232-12번지,단독주택,다가구주택,204.6,401.74,384,19,19,19,9
"202108",7919,다가구,경기도 성남시 분당구 정자동,"2**",불곡남로29번길,213.0000,424.0000,180000.0000,"10891126774",경기도 성남시 분당구 불곡남로29번길 1 (정자동),경기도 성남시 분당구 정자동 232-7번지,단독주택,근린생활시설/다가구주택,204.7,408.34,384,19,19,19,10
"202108",7919,다가구,경기도 성남시 분당구 정자동,"2**",불곡남로29번길,213.0000,424.0000,180000.0000,"10891126813",경기도 성남시 분당구 불곡남로29번길 13 (정자동),경기도 성남시 분당구 정자동 235-10번지,단독주택,다가구주택(2가구),212.7,400.1,384,19,19,19,11
"202108",7919,다가구,경기도 성남시 분당구 정자동,"2**",불곡남로29번길,213.0000,424.0000,180000.0000,"10891121652",경기도 성남시 분당구 불곡남로29번길 8-1 (정자동),경기도 성남시 분당구 정자동 233-1번지,단독주택,단독주택,186.8,363.12,384,19,19,19,12
"202108",7919,다가구,경기도 성남시 분당구 정자동,"2**",불곡남로29번길,213.0000,424.0000,180000.0000,"10891121715",경기도 성남시 분당구 불곡남로29번길 11-1 (정자동),경기도 성남시 분당구 정자동 235-9번지,단독주택,다가구 주택,212.7,344.52,384,19,19,19,13
"202108",7919,다가구,경기도 성남시 분당구 정자동,"2**",불곡남로29번길,213.0000,424.0000,180000.0000,"10891122228",경기도 성남시 분당구 불곡남로29번길 7 (정자동),경기도 성남시 분당구 정자동 232-11번지,단독주택,다가구용단독주택,212.7,406.06,384,19,19,19,14
"202108",7919,다가구,경기도 성남시 분당구 정자동,"2**",불곡남로29번길,213.0000,424.0000,180000.0000,"10891122252",경기도 성남시 분당구 불곡남로29번길 2 (정자동),경기도 성남시 분당구 정자동 233-7번지,단독주택,주택,185.5,366.64,384,19,19,19,15
"202108",7919,다가구,경기도 성남시 분당구 정자동,"2**",불곡남로29번길,213.0000,424.0000,180000.0000,"10891122699",경기도 성남시 분당구 불곡남로29번길 4 (정자동),경기도 성남시 분당구 정자동 233-6번지,단독주택,단독주택(11가구),192.5,380.16,384,19,19,19,16
"202108",7919,다가구,경기도 성남시 분당구 정자동,"2**",불곡남로29번길,213.0000,424.0000,180000.0000,"10891123055",경기도 성남시 분당구 불곡남로29번길 11 (정자동),경기도 성남시 분당구 정자동 235-8번지,단독주택,다가구주택(3가구),212.7,423.36,384,19,19,19,17
"202108",7919,다가구,경기도 성남시 분당구 정자동,"2**",불곡남로29번길,213.0000,424.0000,180000.0000,"10891123266",경기도 성남시 분당구 불곡남로29번길 3 (정자동),경기도 성남시 분당구 정자동 232-8번지,단독주택,다가구주택3가구,212.8,424.89,384,19,19,19,18
"202108",7919,다가구,경기도 성남시 분당구 정자동,"2**",불곡남로29번길,213.0000,424.0000,180000.0000,"10891123704",경기도 성남시 분당구 불곡남로29번길 9-1 (정자동),경기도 성남시 분당구 정자동 235-7번지,단독주택,다가구주택,204.6,407.08,384,19,19,19,19
"202108",7920,다가구,경기도 성남시 분당구 정자동,"2**",불곡남로13번길,213.0000,424.0000,180000.0000,"10891127048",경기도 성남시 분당구 불곡남로13번길 5-1 (정자동),경기도 성남시 분당구 정자동 223-11번지,단독주택,다가구주택,213.0,423.74,384,13,13,1,1
"202108",7921,다가구,경기도 성남시 분당구 정자동,"2**",불곡남로13번길,213.0000,424.0000,180000.0000,"10891127048",경기도 성남시 분당구 불곡남로13번길 5-1 (정자동),경기도 성남시 분당구 정자동 223-11번지,단독주택,다가구주택,213.0,423.74,384,13,13,1,1
"202108",7922,다가구,경기도 성남시 분당구 정자동,"3*",황새울로132번길,225.0000,433.0000,210000.0000,"10891126810",경기도 성남시 분당구 황새울로132번길 22-1 (정자동),경기도 성남시 분당구 정자동 35-3번지,단독주택,다가구주택및근린생활시설,224.5,432.5,114,17,17,1,1
"202108",7923,다가구,경기도 성남시 분당구 야탑동,"2**",매화로56번길,232.0000,457.0000,178000.0000,"10891122512",경기도 성남시 분당구 매화로56번길 7 (야탑동),경기도 성남시 분당구 야탑동 287-13번지,단독주택,다가구주택및근린생활시설,231.0,460.56,391,24,23,23,1
"202108",7923,다가구,경기도 성남시 분당구 야탑동,"2**",매화로56번길,232.0000,457.0000,178000.0000,"10891122532",경기도 성남시 분당구 매화로56번길 12 (야탑동),경기도 성남시 분당구 야탑동 286-5번지,단독주택,근린생활시설및주택(3),228.8,437.76,391,24,23,23,2
"202108",7923,다가구,경기도 성남시 분당구 야탑동,"2**",매화로56번길,232.0000,457.0000,178000.0000,"10891122704",경기도 성남시 분당구 매화로56번길 17 (야탑동),경기도 성남시 분당구 야탑동 282-10번지,단독주택,다가구주택및근린생활시설,182.0,354.76,391,24,23,23,3
"202108",7923,다가구,경기도 성남시 분당구 야탑동,"2**",매화로56번길,232.0000,457.0000,178000.0000,"10891123056",경기도 성남시 분당구 매화로56번길 10-1 (야탑동),경기도 성남시 분당구 야탑동 286-4번지,단독주택,다가구주택및근린생활시설,172.0,321.26,391,24,23,23,4
"202108",7923,다가구,경기도 성남시 분당구 야탑동,"2**",매화로56번길,232.0000,457.0000,178000.0000,"10891123513",경기도 성남시 분당구 매화로56번길 20-1 (야탑동),경기도 성남시 분당구 야탑동 285-4번지,단독주택,단독주택(11가구),231.1,453.94,391,24,23,23,5
"202108",7923,다가구,경기도 성남시 분당구 야탑동,"2**",매화로56번길,232.0000,457.0000,178000.0000,"10891123605",경기도 성남시 분당구 매화로56번길 22 (야탑동),경기도 성남시 분당구 야탑동 285-5번지,단독주택,다가구용단독주택(3가구),231.2,456.37,391,24,23,23,6
"202108",7923,다가구,경기도 성남시 분당구 야탑동,"2**",매화로56번길,232.0000,457.0000,178000.0000,"10891123781",경기도 성남시 분당구 매화로56번길 19 (야탑동),경기도 성남시 분당구 야탑동 282-9번지,단독주택,단독주택(10가구),181.1,358.6,391,24,23,23,7
"202108",7923,다가구,경기도 성남시 분당구 야탑동,"2**",매화로56번길,232.0000,457.0000,178000.0000,"10891124223",경기도 성남시 분당구 매화로56번길 14 (야탑동),경기도 성남시 분당구 야탑동 286-7번지,단독주택,주택및근린생활시설,231.0,416.21,391,24,23,23,8
"202108",7923,다가구,경기도 성남시 분당구 야탑동,"2**",매화로56번길,232.0000,457.0000,178000.0000,"10891124564",경기도 성남시 분당구 매화로56번길 8 (야탑동),경기도 성남시 분당구 야탑동 286-2번지,단독주택,다가구주택및근린생활시설,231.0,435.92,391,24,23,23,9
"202108",7923,다가구,경기도 성남시 분당구 야탑동,"2**",매화로56번길,232.0000,457.0000,178000.0000,"10891124618",경기도 성남시 분당구 매화로56번길 21 (야탑동),경기도 성남시 분당구 야탑동 282-8번지,단독주택,근린생활시설및주택,228.9,456.96,391,24,23,23,10
"202108",7923,다가구,경기도 성남시 분당구 야탑동,"2**",매화로56번길,232.0000,457.0000,178000.0000,"10891124891",경기도 성남시 분당구 매화로56번길 11 (야탑동),경기도 성남시 분당구 야탑동 287-10번지,단독주택,다가구주택및근린생활시설,231.0,459.76,391,24,23,23,11
"202108",7923,다가구,경기도 성남시 분당구 야탑동,"2**",매화로56번길,232.0000,457.0000,178000.0000,"10891125036",경기도 성남시 분당구 매화로56번길 9-1 (야탑동),경기도 성남시 분당구 야탑동 287-11번지,단독주택,다가구주택및근린생활시설,180.0,357.76,391,24,23,23,12
"202108",7923,다가구,경기도 성남시 분당구 야탑동,"2**",매화로56번길,232.0000,457.0000,178000.0000,"10891125352",경기도 성남시 분당구 매화로56번길 16 (야탑동),경기도 성남시 분당구 야탑동 285-1번지,단독주택,다가구주택및근린생활시설,231.0,415.91,391,24,23,23,13
"202108",7923,다가구,경기도 성남시 분당구 야탑동,"2**",매화로56번길,232.0000,457.0000,178000.0000,"10891125449",경기도 성남시 분당구 매화로56번길 5 (야탑동),경기도 성남시 분당구 야탑동 287-14번지,단독주택,다가구주택및근린생활시설,231.0,457.36,391,24,23,23,14
"202108",7923,다가구,경기도 성남시 분당구 야탑동,"2**",매화로56번길,232.0000,457.0000,178000.0000,"10891125906",경기도 성남시 분당구 매화로56번길 6 (야탑동),경기도 성남시 분당구 야탑동 286-1번지,단독주택,근린생활시설및다가구주택,230.5,445.62,391,24,23,23,15
